TrialID,Condition,Truth,Image,rule,group_pred,group_correct
985,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00985.png,avg,0,1
985,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00985.png,assoc8,0,1
985,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00985.png,wlin,1,0
986,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00986.png,majority,1,0
986,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00986.png,majority_exc8,1,0
986,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00986.png,avg,1,0
986,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00986.png,assoc8,0,1
986,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00986.png,wlin,1,0
987,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00987.png,majority,0,1
987,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00987.png,majority_exc8,0,1
987,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00987.png,avg,0,1
987,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00987.png,assoc8,0,1
987,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00987.png,wlin,1,0
988,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00988.png,majority,1,0
988,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00988.png,majority_exc8,1,0
988,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00988.png,avg,0,1
988,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00988.png,assoc8,0,1
988,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00988.png,wlin,1,0
989,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00989.png,majority,1,0
989,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00989.png,majority_exc8,1,0
989,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00989.png,avg,0,1
989,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00989.png,assoc8,0,1
989,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00989.png,wlin,1,0
990,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00990.png,majority,1,0
990,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00990.png,majority_exc8,1,0
990,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00990.png,avg,1,0
990,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00990.png,assoc8,0,1
990,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00990.png,wlin,1,0
991,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00991.png,majority,1,0
991,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00991.png,majority_exc8,1,0
991,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00991.png,avg,1,0
991,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00991.png,assoc8,1,0
991,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00991.png,wlin,1,0
992,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00992.png,majority,1,0
992,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00992.png,majority_exc8,1,0
992,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00992.png,avg,1,0
992,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00992.png,assoc8,1,0
992,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00992.png,wlin,1,0
993,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00993.png,majority,1,0
993,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00993.png,majority_exc8,1,0
993,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00993.png,avg,1,0
993,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00993.png,assoc8,1,0
993,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00993.png,wlin,1,0
994,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00994.png,majority,0,1
994,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00994.png,majority_exc8,0,1
994,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00994.png,avg,0,1
994,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00994.png,assoc8,0,1
994,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00994.png,wlin,1,0
995,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00995.png,majority,1,0
995,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00995.png,majority_exc8,1,0
995,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00995.png,avg,1,0
995,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00995.png,assoc8,1,0
995,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00995.png,wlin,1,0
996,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00996.png,majority,0,1
996,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00996.png,majority_exc8,0,1
996,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00996.png,avg,0,1
996,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00996.png,assoc8,0,1
996,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00996.png,wlin,1,0
997,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00997.png,majority,1,0
997,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00997.png,majority_exc8,1,0
997,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00997.png,avg,1,0
997,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00997.png,assoc8,1,0
997,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00997.png,wlin,1,0
998,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00998.png,majority,0,1
998,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00998.png,majority_exc8,0,1
998,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00998.png,avg,0,1
998,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00998.png,assoc8,0,1
998,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00998.png,wlin,1,0
999,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00999.png,majority,0,1
999,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00999.png,majority_exc8,0,1
999,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00999.png,avg,0,1
999,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00999.png,assoc8,0,1
999,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_00999.png,wlin,1,0
1000,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_01000.png,majority,0,1
1000,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_01000.png,majority_exc8,0,1
1000,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_01000.png,avg,0,1
1000,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_01000.png,assoc8,0,1
1000,weak,0,/workspaces/Honors_Project/allimgs/weak_absent_01000.png,wlin,1,0
1001,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01001.png,majority,1,1
1001,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01001.png,majority_exc8,1,1
1001,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01001.png,avg,1,1
1001,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01001.png,assoc8,1,1
1001,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01001.png,wlin,1,1
1002,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01002.png,majority,0,0
1002,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01002.png,majority_exc8,0,0
1002,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01002.png,avg,0,0
1002,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01002.png,assoc8,0,0
1002,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01002.png,wlin,1,1
1003,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01003.png,majority,0,0
1003,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01003.png,majority_exc8,0,0
1003,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01003.png,avg,0,0
1003,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01003.png,assoc8,0,0
1003,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01003.png,wlin,1,1
1004,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01004.png,majority,1,1
1004,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01004.png,majority_exc8,1,1
1004,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01004.png,avg,1,1
1004,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01004.png,assoc8,0,0
1004,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01004.png,wlin,1,1
1005,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01005.png,majority,0,0
1005,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01005.png,majority_exc8,0,0
1005,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01005.png,avg,0,0
1005,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01005.png,assoc8,0,0
1005,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01005.png,wlin,1,1
1006,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01006.png,majority,1,1
1006,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01006.png,majority_exc8,1,1
1006,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01006.png,avg,0,0
1006,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01006.png,assoc8,0,0
1006,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01006.png,wlin,1,1
1007,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01007.png,majority,1,1
1007,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01007.png,majority_exc8,1,1
1007,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01007.png,avg,1,1
1007,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01007.png,assoc8,1,1
1007,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01007.png,wlin,1,1
1008,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01008.png,majority,1,1
1008,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01008.png,majority_exc8,1,1
1008,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01008.png,avg,1,1
1008,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01008.png,assoc8,1,1
1008,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01008.png,wlin,1,1
1009,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01009.png,majority,0,0
1009,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01009.png,majority_exc8,0,0
1009,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01009.png,avg,0,0
1009,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01009.png,assoc8,0,0
1009,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01009.png,wlin,1,1
1010,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01010.png,majority,1,1
1010,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01010.png,majority_exc8,1,1
1010,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01010.png,avg,1,1
1010,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01010.png,assoc8,1,1
1010,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01010.png,wlin,1,1
1011,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01011.png,majority,1,1
1011,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01011.png,majority_exc8,1,1
1011,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01011.png,avg,1,1
1011,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01011.png,assoc8,0,0
1011,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01011.png,wlin,1,1
1012,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01012.png,majority,0,0
1012,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01012.png,majority_exc8,0,0
1012,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01012.png,avg,0,0
1012,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01012.png,assoc8,0,0
1012,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01012.png,wlin,1,1
1013,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01013.png,majority,1,1
1013,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01013.png,majority_exc8,1,1
1013,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01013.png,avg,1,1
1013,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01013.png,assoc8,0,0
1013,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01013.png,wlin,1,1
1014,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01014.png,majority,0,0
1014,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01014.png,majority_exc8,0,0
1014,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01014.png,avg,0,0
1014,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01014.png,assoc8,0,0
1014,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01014.png,wlin,1,1
1015,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01015.png,majority,1,1
1015,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01015.png,majority_exc8,1,1
1015,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01015.png,avg,1,1
1015,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01015.png,assoc8,1,1
1015,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01015.png,wlin,1,1
1016,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01016.png,majority,0,0
1016,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01016.png,majority_exc8,0,0
1016,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01016.png,avg,0,0
1016,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01016.png,assoc8,0,0
1016,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01016.png,wlin,1,1
1017,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01017.png,majority,0,0
1017,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01017.png,majority_exc8,0,0
1017,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01017.png,avg,0,0
1017,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01017.png,assoc8,0,0
1017,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01017.png,wlin,1,1
1018,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01018.png,majority,1,1
1018,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01018.png,majority_exc8,1,1
1018,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01018.png,avg,1,1
1018,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01018.png,assoc8,0,0
1018,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01018.png,wlin,1,1
1019,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01019.png,majority,0,0
1019,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01019.png,majority_exc8,0,0
1019,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01019.png,avg,0,0
1019,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01019.png,assoc8,0,0
1019,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01019.png,wlin,1,1
1020,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01020.png,majority,0,0
1020,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01020.png,majority_exc8,0,0
1020,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01020.png,avg,0,0
1020,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01020.png,assoc8,0,0
1020,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01020.png,wlin,1,1
1021,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01021.png,majority,1,1
1021,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01021.png,majority_exc8,1,1
1021,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01021.png,avg,1,1
1021,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01021.png,assoc8,0,0
1021,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01021.png,wlin,1,1
1022,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01022.png,majority,0,0
1022,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01022.png,majority_exc8,0,0
1022,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01022.png,avg,0,0
1022,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01022.png,assoc8,0,0
1022,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01022.png,wlin,1,1
1023,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01023.png,majority,1,1
1023,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01023.png,majority_exc8,1,1
1023,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01023.png,avg,1,1
1023,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01023.png,assoc8,0,0
1023,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01023.png,wlin,1,1
1024,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01024.png,majority,0,0
1024,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01024.png,majority_exc8,0,0
1024,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01024.png,avg,0,0
1024,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01024.png,assoc8,0,0
1024,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01024.png,wlin,1,1
1025,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01025.png,majority,1,1
1025,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01025.png,majority_exc8,1,1
1025,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01025.png,avg,1,1
1025,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01025.png,assoc8,1,1
1025,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01025.png,wlin,1,1
1026,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01026.png,majority,1,1
1026,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01026.png,majority_exc8,1,1
1026,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01026.png,avg,0,0
1026,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01026.png,assoc8,0,0
1026,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01026.png,wlin,1,1
1027,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01027.png,majority,0,0
1027,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01027.png,majority_exc8,0,0
1027,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01027.png,avg,0,0
1027,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01027.png,assoc8,0,0
1027,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01027.png,wlin,1,1
1028,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01028.png,majority,0,0
1028,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01028.png,majority_exc8,0,0
1028,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01028.png,avg,0,0
1028,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01028.png,assoc8,0,0
1028,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01028.png,wlin,1,1
1029,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01029.png,majority,1,1
1029,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01029.png,majority_exc8,1,1
1029,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01029.png,avg,1,1
1029,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01029.png,assoc8,0,0
1029,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01029.png,wlin,1,1
1030,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01030.png,majority,1,1
1030,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01030.png,majority_exc8,1,1
1030,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01030.png,avg,1,1
1030,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01030.png,assoc8,0,0
1030,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01030.png,wlin,1,1
1031,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01031.png,majority,1,1
1031,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01031.png,majority_exc8,1,1
1031,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01031.png,avg,1,1
1031,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01031.png,assoc8,0,0
1031,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01031.png,wlin,1,1
1032,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01032.png,majority,1,1
1032,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01032.png,majority_exc8,1,1
1032,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01032.png,avg,1,1
1032,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01032.png,assoc8,1,1
1032,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01032.png,wlin,1,1
1033,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01033.png,majority,0,0
1033,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01033.png,majority_exc8,0,0
1033,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01033.png,avg,0,0
1033,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01033.png,assoc8,0,0
1033,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01033.png,wlin,1,1
1034,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01034.png,majority,1,1
1034,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01034.png,majority_exc8,1,1
1034,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01034.png,avg,1,1
1034,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01034.png,assoc8,1,1
1034,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01034.png,wlin,1,1
1035,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01035.png,majority,1,1
1035,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01035.png,majority_exc8,1,1
1035,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01035.png,avg,0,0
1035,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01035.png,assoc8,0,0
1035,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01035.png,wlin,1,1
1036,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01036.png,majority,0,0
1036,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01036.png,majority_exc8,0,0
1036,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01036.png,avg,0,0
1036,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01036.png,assoc8,0,0
1036,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01036.png,wlin,1,1
1037,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01037.png,majority,0,0
1037,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01037.png,majority_exc8,0,0
1037,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01037.png,avg,0,0
1037,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01037.png,assoc8,0,0
1037,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01037.png,wlin,1,1
1038,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01038.png,majority,1,1
1038,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01038.png,majority_exc8,1,1
1038,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01038.png,avg,0,0
1038,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01038.png,assoc8,0,0
1038,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01038.png,wlin,1,1
1039,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01039.png,majority,1,1
1039,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01039.png,majority_exc8,1,1
1039,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01039.png,avg,1,1
1039,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01039.png,assoc8,0,0
1039,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01039.png,wlin,1,1
1040,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01040.png,majority,1,1
1040,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01040.png,majority_exc8,1,1
1040,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01040.png,avg,1,1
1040,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01040.png,assoc8,1,1
1040,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01040.png,wlin,1,1
1041,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01041.png,majority,1,1
1041,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01041.png,majority_exc8,1,1
1041,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01041.png,avg,1,1
1041,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01041.png,assoc8,0,0
1041,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01041.png,wlin,1,1
1042,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01042.png,majority,1,1
1042,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01042.png,majority_exc8,1,1
1042,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01042.png,avg,1,1
1042,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01042.png,assoc8,1,1
1042,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01042.png,wlin,1,1
1043,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01043.png,majority,1,1
1043,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01043.png,majority_exc8,1,1
1043,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01043.png,avg,1,1
1043,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01043.png,assoc8,1,1
1043,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01043.png,wlin,1,1
1044,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01044.png,majority,1,1
1044,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01044.png,majority_exc8,1,1
1044,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01044.png,avg,1,1
1044,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01044.png,assoc8,0,0
1044,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01044.png,wlin,1,1
1045,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01045.png,majority,1,1
1045,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01045.png,majority_exc8,1,1
1045,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01045.png,avg,1,1
1045,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01045.png,assoc8,0,0
1045,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01045.png,wlin,1,1
1046,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01046.png,majority,1,1
1046,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01046.png,majority_exc8,1,1
1046,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01046.png,avg,1,1
1046,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01046.png,assoc8,1,1
1046,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01046.png,wlin,1,1
1047,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01047.png,majority,1,1
1047,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01047.png,majority_exc8,1,1
1047,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01047.png,avg,1,1
1047,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01047.png,assoc8,1,1
1047,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01047.png,wlin,1,1
1048,weak,1,/workspaces/Honors_Project/allimgs/weak_present_01048.png,majority,0,0
